result,評価項目,評価表現,評判情報
"",表現力,は最高です,AFが遅いのが欠点ですが、表現力は最高です。
"",表現力,はあります,使い方にはコツがいりますが、その表現力は他のレンズとは比べれないものがあります。
"",表現力,も良く,価格が安い割には表現力も良く、AFについても、運動会などでも追従できるほどの性能を持ってます。
"",表現力,はないと,操作性は、ズームが純正と逆なので表現力は、高倍率ズームだから仕方がないと分かっていても思ったよりも悪いです。
"",表現力,はしますが,表現力はタムロンA09とかAF90mmF2.8Di(272E)などと比べると、ちょっと違うなぁって感じがしますが、晴れた昼間に撮影したら問題ないレベルですね。
"",表現力,は文句なし,ポートレートで使いますがシャープさ、ボケ味、表現力は文句なし。
"",表現力,は良いと,ちなみに、表現力はとても良いというか予想を超えています。
"",表現力,も良い,携帯性・機能性も抜群で表現力も良いレンズだと思います。
"",表現力,はしました,開放でもシャープに写り、手ブレ補正の恩恵も十分に感じることができるため、表現力は5にしました。
"",表現力,は満足しています,表現力は満足しています。
"",表現力,は良いです,表現力は、単焦点かつ大口径でとても良いです。
"",表現力,という点では,絞り開放値に関しては、今ひとつなので、表現力という点では4点とさせていただきました。
"",表現力,という点では,表現力という点ではワーキングディスタンスを短く出来る点ただし、高倍率ズームですから、ボケは少し汚いですし、諸先輩方がすでに言われているように発色で黄色と青が強く寒冷な感じに描写します。
"",表現力,は思います,表現力は、周辺光量不足は有りますが、価格相当と思います。
"",付属ソフト,は良い,付属ソフトはSR8が良い。
"",よい,と思います,このタイプとしては非常によいと思います。
"",よい,と思います,PCで見る限り、よいと思います。
"",よい,と思います,質感が高く、非常によいと思います。
"",よい,と思います,液晶も後継機種より大きく見やすくよいと思います。
"",よい,と思います,私の手は標準より小さいのですが、手になじんでホールド感は非常によいと思います。
"",よい,と思います,デザインは賛否両論有りますが、ペンタ部分のデザインがミノルタと違いSONYらしく面取りされていてキヤノンやニコンと違う雰囲気をだしていて、また一眼レフらしさもあり私はよいと思います。
"",よい,と思います,680や580は2段階ズームなので、買うならこのモデルがよいと思います(1170は大きすぎ)。
"",よい,がよい,できばえはよいが、レンダリングの時間は10時間程度見た方がよい。
"",よい,と思います,音声ガイドも初心者や老人などにはとてもよいと思います。
"",よい,と思います,機能性はよいと思います。
"",よい,と思います,せめてユニデンのようにまともなメーカーのOEM品を販売するようにしたほうがよいと思います。
"",よい,と思います,安さに惹かれて低画質に妥協しようとしている皆さん、運よく故障しなければそれなりに使えると思いますが、ギャンブルのつもりで買われる方以外はやめた方がよいと思います。
"",よい,と思います,(安く数をそろえたかったので)長期の使用を考えていますのでバッテリーのへたりを考えるとアルカリ乾電池、ニッケル水素充電池4本使用のこのカメラの方が専用リチウム充電池使用のものよりもよいと思います。
"",よい,と思います,サンヨー等の高画質なものを期待される方は辞められた方がよいと思います。
"",よい,と思います,しかも、この厚みのおかげで、ホールド感が非常によいと思います(IXY10も素晴らしいカメラですが、小さすぎてホールド感はよくないと感じています)。
"",よい,と思います,撮影時のホールド感においては縦型ということで、手首の負担が少なくて長時間撮影しても疲れにくいのでとてもよいと思います。
"",よい,と思います,普通総合的に手にしても良く、気軽に使える1台ですビエラですぐ見れるし別途4GBのSDカードが欲しくなりますデザインはサンヨーの様にレンズが上向きがよいと思います。
"",よい,と思います,他のデジカメより操作性がかなりよいと思います。
"",よい,と思います,操作、設定の仕方は個人的には説明書一切無しでも覚えられるものでよいと思います。
"",よい,と思います,私の場合子供を良く撮るのでズーム機能とレスポンスの良さ、そして携帯性の優れたカメラが良いので、その点このカメラは大変よいと思います。
"",よい,と思います,但し、カメラとしての性能は・・・光学ズームが無いなどそれほど高くないので昼間の屋外に限定しておいたほうがよいと思います。
"",よい,と思います,日中の観光風景撮り、スナップ撮りであれば、FX01がよいと思います。
"",よい,と思います,ポケットに入る大きさなので携帯性はよいと思います。
"",よい,と思います,なので、このレンズは、強力なVRII付の高性能標準ズームに、望遠がおまけでついているくらいに考えるのがよいと思います。
"",よい,と思います,今では気にならなくなりましたが、購入される際には実機を確認された方がよいと思います。
"",よい,と思います,子供を撮影することが多い方は注意されたほうがよいと思います。
"",よい,と思います,いずれにしても、購入される方はよく確認された方がよいと思います。
"",よい,と思います,そもそも、このレンズのマニュアルフォーカスはトルク感がなくでスカスカの印象がありますのでAF専用に使うのがよいと思います。
"",よい,と思います,まだ写真は多く写していませんが、画像はそれなりによいと思います。
"",よい,と思います,これから購入される方は一応覚悟されたほうがよいと思います。
"",よい,と思います,なおDXフォーマットで使うなら断然17-55mmf2.8の方がよいと思います。
"",よい,と思います,何より貴重なライトグレーであり、鏡胴のルックスもよいと思います。
"",よい,と思います,結婚式で使用しましたが、写りはよいと思います。
"",よい,と思います,R5以前よりはよいと思います。
"",よい,と思います,8)ホールド感は、よいと思います。
"",よい,と思います,コストパフォーマンスはとてもよいと思います。
"",よい,と思います,段階露光もやりやすいし、とてもよいと思います。
"",よい,と思います,・画質は、詳細は評価というにはまだ早すぎますが、高感度時のノイズは前評判以上によいと思います。
"",よい,と思います,ただ丸く写すだけだとつまらないので、デフォルメを超えた何かを付け加えるような意識があった方がよいと思います。
"",よい,と思います,30.5mmのプロテクトフィルターをフードの裏から装着した上で、キャップは付けずに持ち出すのがよいと思います。
"",よい,と思います,AFは問題(遅い・合わない)はなく、見た目は高級感ありデザインもよいと思います。
"",よい,と思います,本格的に始めたい人は別機種の方がよいと思いますあまり運ばず自宅付近で使う人、または運ぶ方法がある人向きではないでしょうか
"",よい,と思います,ISは最新のタイプからみると見劣りしますが、無いよりはあったほうがよいと思います。
"",よい,と思います,ただ、解説本か何かを購入したほうがよいと思います。
"",よい,と思います,どれもよいと思います。
"",よい,と思います,中身を守ることを忘れた化粧ケースが多い昨今、こういうところまで考えて同梱したということ自体がそもそも大変よいと思います。
"",よい,と思います,液晶は、やはり可変式の物がよいと思います。
"",よい,と思います,近くも遠くも、たいがいF値が4.0すぎなので、フォーカスしている距離やズーミングした時に、もっとレンジがあったほうがよいと思います。
"",よい,と思います,欲を言えば、LUMIX___DMC−L10のように液晶がフリーアングルで動かせるようになると、よりよいと思います。
"",よい,と思います,描写性能が高く、___手ごろな価格、___長すぎない焦点距離(60mm)早いAF___フルタイムMF______初めてのマクロレンズとしては最もよいと思います。
"",よい,と思います,・___画質は、よいと思います。
"",よい,と思います,・___ワイシャツのポケットにも入るくらいなので(液晶の破損には注意)、私には、携帯性がよいと思います。
"",よい,と思います,ISとズーム便利さと画質のバランスはとてもよいと思います。
"",よい,と思います,Lレンズの中では安価なほう(でも普通のレンズに比べれば決して安くはない)ですが、その性能は非常に高く、コストパフォーマンスがよいと思います。
"",よい,と思います,携帯性もよいと思います。
"",よい,と思います,我が家は普通のテレビしかありませんが、画質も十分よいと思います。
"",よい,と思います,とは言っても、いろいろ比較した結果、F31fdやF40fdと比べなければ、他メーカより高感度時の画質はよいと思います。
"",よい,と思います,カメラしていない所が自分としては余り…ですが、シンプルでよいと思います。
"",(?),は感じです,35ミリレンズという意味ではズッシリ重い感じですが、触り心地(?)は、いい感じです
"",(?),があり,IXYだと海外でも人気なので盗難の恐れ(?)がありこちらで正解かも2:バッテリーが乾電池で、多めに携帯しましたが一度も交換する事が無かったとの事。
"",(?),がなる,また、手ブレ(?)が気になる。
"",(?),がなります,チョットざらついた感じと言うかノイズ(?)が気になります。
"",バッテリー持ち,は満足です,バッテリー持ちは、自分は1度の外出で20〜30枚程度をほとんどフラッシュ強制で撮りますが、2度目も充電ナシで行けるので、まあまあ満足です。
"",バッテリー持ち,が悪いと,バッテリーに関しては、そもそもデジタルカメラ自体が機能上バッテリー持ちが悪いと思っているので、旅行の時は必ず予備バッテリーを携帯して、こまめに充電をして利用しおります。
"",バッテリー持ち,は良いとは,また、バッテリー持ちは良いとは言えないかも知れませんが、私は一日持ち歩いても十分持ちました。
"",バッテリー持ち,は悪くないです,バッテリー持ちは悪くないです。
"",バッテリー持ち,はありませんが,バッテリー持ちはあまりよくありませんが、一日ぐらいなら持つと思います。
"",バッテリー持ち,が良い,バッテリー持ちが良い。
"",バッテリー持ち,もいいです,バッテリー持ちもいいです。
"",バッテリー持ち,がいい,ものすごいバッテリー持ちがいい商品ですね!!!
"",全長,がある,あと口径が小さくても全長がある望遠ズームや中望遠マクロなども同じです。
"",全長,になります,ただ、望遠側にズームすればそれなりの全長になります。
"",人,は良いですが,それを効果的に使える人は良いですが、16mm時にレンズ全長が一番短い状態になるのでついすぐ使ってしまうのです(DT18-70は一番短い状態が30mm位だったと思います)。
"",人,はします,「SONY」という名前にアレルギーを持っている人は、損をするなって気がします。
"",人,はよく,大きめな手(私もそうですが)の人はホールド感もよく、使いやすいと思います。
"",人,はいいと,ただし、買って気づいたのですが、細かな設定が皆無なので画質を優先したい人は止めておいたほうがいいと思います。
"",人,は思います,画質とか、なんとか、細かいことを気にする人は、一眼に手を出してもらうとして、ごく一般的な視野で、このカメラを評価すれば、その値段ともあいまって、とてもいいカメラだと思います。
"",人,はいいと,気になる人は確認した方がいいと思います。
"",人,は思います,しかしながら、ちょっとでも写真をかじったことあったり、なんか技をかけたいなーなんて思っている人はE-410はいいと思います。
"",人,はありません,ニコンのデジ1眼を持っている人は、是非手に入れておきたい1本であることは現在でも間違いありません。
"",人,は良い,気になる人はカラーを設定しなおした方が良い。
"",人,はいいと,解像度重視の人はニコンの60mmか、シグマの50mmマクロレンズを買った方がいいと思う。
"",人,は感じです,安いし、未だ買っていない人は是非といった感じです。
"",人,はないと,結局、D200とかD300以上のカメラを使っていた人は、ツマミ1つで切り替える方法に慣れているので、使いにくいと感ずるのは無理もないことで、D80を最初の1台と思っているくらいの人は、全く使いにくいと感じることはないと思います。
"",人,はないと,結局、D200とかD300以上のカメラを使っていた人は、ツマミ1つで切り替える方法に慣れているので、使いにくいと感ずるのは無理もないことで、D80を最初の1台と思っているくらいの人は、全く使いにくいと感じることはないと思います。
"",人,はいい,渋い写真が好きな人は0．3か0．7くらいアンダー補正した方がいい。
"",人,はいいと,休日だけでなく常にカメラを持ち歩きシャッターチャンスを狙いたい人はぜひとも入手した方がいいと思いますヨ。
"",人,はいいです,ただ、ゴースト等の発生を嫌う人はしっかりハレきりをされた方がいいです。
"",人,もなく,ここは、和美峠越えで軽井沢への分起点でもあるのだが、宿場は細い旧道に位置しているためほとんど立ち寄る人もなくひっそりと昔の面影をとどめている。
"",人,はよいと,本格的に始めたい人は別機種の方がよいと思いますあまり運ばず自宅付近で使う人、または運ぶ方法がある人向きではないでしょうか
"",人,は思います,このレンズを検討している人は、恐らく300mm迄は経験済みの方だと思います、思い切って購入すれば裏切られないと思います。
"",人,はいいと,このあたり、これから買われる人は、実際に手にとって確かめられた方がいいと思います。
"",人,はいいと,このカメラの画質に不満の人は高感度面でFUJIか又は一眼レフデジカメを買えばいいと思います。
"",人,は思います,ハードディスク、外部メモリー、DVD___が嫌いに人は、ベストバイだと思います。
"",人,は良いと,一方でカメラを趣味にして入魂の一枚を撮りたいと少しでも考えている人は絶対に止めた方が良いと思います。
"",人,は思います,ポートレイトを撮る人は買って損のないレンズと思います。
"",人,は良い,人肌を意識したAWBカラー設定かもしれないが、気になる人は、マニュアルでホワイトバランス補正をしておいた方が良い。
"",人,もなく,ここは、和美峠越えで軽井沢への分起点でもあるのだが、宿場は細い旧道に位置しているためほとんど立ち寄る人もなくひっそりと昔の面影をとどめている。
"",人,は思います,興味のない人はただのカメラです、70−200LF4(ISなしモデルでも例え中古で6万だとしても)比較しても価格面では言う事ないと思います。
"",人,はあります,欲しい人は急いでカメラ屋に行く価値がおおいにあります。
"",人,はありますが,どうしても手ぶれ補正がないとイヤな人はF50fdにする必要がありますが、高感度重視はこちらがイイという感じです。
"",人,は思います,なんかF31fd批判みたいになってしまいましたが、写真の画質はF31fdの方がキレイだとゆうのは確かだと思うので、写真は現像とPCでの観賞が主の人はF31fd自分のようにデジカメ自体での写真・動画観賞やSDカードならではの活用法がある人はF40fdだと思います。
"",人,もあります,いろいろ見てると例えば8万くらいで30万くらいの性能を求めてるみたいに感じる人もあります。
"",応答性,もなく,AFの応答性も申し分なく、本当によい買い物でした。
"",持ち運び,は良いです,持ち運びは今までのデジカメよりも小さく付属のケースが良いです。
"",持ち運び,は良いです,軽くて小さくて持ち運びは良いです。
"",持ち運び,を考えると,充電器はコンパクトで、持ち運びを考えるとかなり良いです。
"",持ち運び,にありますが,持ち運びに難がありますが、優れた操作感と安定した描写を兼ね備えたレンズです。
"",持ち運び,は悪いです,持ち運びは、旧型に比べれば悪いです。
"",持ち運び,を考えると,確かにバランスや持ち運びを考えると人により多少は不便を感じるかも知れませんが、私自身は長時間持ち歩いて撮影しても違和感は全く感じませんでした。
"",持ち運び,にあり,今まで銀塩一眼はF5を使用していたのですが、D3とのコンビだとどうしても持ち運びに難があり、やむなくF6に切り替えました。
"",持ち運び,も思います,カメラ着きのままショルダーバッグなどにも入りそうで、持ち運びも便利に思います。
"",持ち運び,も良く,コンパクトで、持ち運びも良く、満足した製品です。
"",持ち運び,が良い,これ1本で日常の気軽な撮影がこなせますし、とにかく持ち運びがラクで写りも良い、これに尽きます。
"",ホワイトバランス,が良いと,(個人的にホワイトバランスがもう少し良いといいのですか)
"",ホワイトバランス,はありません,ちなみに露出やホワイトバランスはオート以外使ったことがありません。
"",ホワイトバランス,があり,露出補正やホワイトバランスがすべてメニューの中にあり、電源を切るとすべてオートにリセットされてしまいます。
"",ホワイトバランス,も良い,1．前にキヤノンのパワーショットS45を使っていたが、手振れが多く、ホワイトバランスも出来が悪かったが、この機種は、手振れも少なく、ホワイトバランスもずっと良い。
"",ホワイトバランス,も良いし,液晶のOFFが撮影モードで出来ないのは不便ですが、画質も良く、ホワイトバランスも良いし、コンパクトで良いカメラです。
"",ホワイトバランス,をして,室内での発色はホワイトバランスを曇にして好みに近づけています。
"",ホワイトバランス,がイマイチ,5．室内、特に電球色の蛍光灯下のホワイトバランスがイマイチ
"",ホワイトバランス,が良い,ホワイトバランスが良い
"",ホワイトバランス,にある,ホワイトバランスに黄色方向への偏りがややある。
"",ズーム,に優れた,その間、ズームに優れたLUMIXDMC-TZ3、高画質を求めてPowerShotG7も購入しましたが最も使用頻度が高かったのが、このEXILIMEX-S600です。
"",ズーム,は最高ですね,なんと言ってもこのズームは最高ですね。
"",ズーム,は満足です,動画撮影のズームは満足です♪
"",ズーム,はいいです,やはりなんと言ってもポケットの中の10〜12倍ズームはとてもいいです。
"",ズーム,は素晴らしいです,この大きさで、手振れ補正付き10倍ズームは素晴らしいです。
"",ズーム,は最高です,特にぶれの補正やズームは最高です。
"",ズーム,をする,個人的にはズームをする際に人差し指でいじるのではなく裏側にボタンがあって親指で動かせれば嬉しかったのですが、これは好みの問題なので気にしないことにします。
"",ズーム,はありませんが,ズームは光学3.6倍しかありませんが満足しています。
"",ズーム,はします,ズームは少し重い気がします。
"",ズーム,は満足しています,キャノンと比較してかなり迷いましたが、28ミリと7倍ズームは風景写真に最適でとても満足しています。
"",ズーム,もあり,今までコンデジを馬鹿にしていたのですが、ズームも28−200mm相当あり、マクロの描写も良好!
"",ズーム,がある,1点目は、やはりズームがあるせいで、バッテリーの持ちが悪いような気がします。
"",ズーム,が良い,パナFX07と使い比べていますが，R5はズームが良い感じです。
"",ズーム,はありませんが,ズームはありませんが、その分撮影者自身が動けばいいことですし(いままで使い捨てカメラを使用していたため苦にならない)、それよりも広角28mm(ワンコンを使用すれば21mm!!)や絞りやシャッタースピードの調整もできますのでのほうが撮影の幅がふえて楽しいです。
"",ズーム,になる,○X50とかの暗いズームになる前のテレ側でも明るいF値
"",ズーム,をして,また、ズームを400mmにしてフードも付けて狭い観客席などで撮影するときは、振り回して前の人の頭をポカっといかないよう注意しましょう。
"",ズーム,になります,5Dなどのフルサイズでは、17ミリが17ミリの画角になるため、超広角域から始まるズームになります。
"",ズーム,も良好です,遠くの子どもの自然な表情が撮れるし、背景も綺麗にぼけるしAFもズームもなかなか早くて良好です。
"",ズーム,については思います,ズームについてはもう少しトルク感があっても良いように思います。
"",ズーム,は悪くない,2.5型CCDとして普通、10倍ズームは悪くない。
"",ズーム,があり,また、スーパーマクロで普段見ない風景が楽めますし、コンパクトにもかかわらず光学10倍ズームがあり、接写から遠距離撮影まで出来、非常によいです。
"",ズーム,はいいです,6倍ズームはとてもいいです。
"",ズーム,があり,①12倍ズームがあり遠くでもとれる。
"",ズーム,は感じました,あと、撮影間隔も遅い(12Mですのでこれは仕方ない部分多いですが)、ズームは仕方ないとは思ってもS5ISを使っているとかなり遅く感じました。
"",ズーム,はします,ただしズームは50ミリまでではあまり実用的ではなく、そのためにファインダーの見易さが大きく犠牲になっている気がします。
"",記述,がありません,ただし、説明書のアップデートができていないので説明書内に「K10D」「K100D」に関する記述がありません。
"",記述,はないので,敢えて文句的に申し上げると、マニュアルの何処にも「このサービスが開始されていないと、そのソフトが使えない」という記述はないので、何処かに記述してあってもよいのかなと言えなくもないですが、多分XPのデフォルトが有効なのでそこまでの記述は入れてなかったんでしょう。
"",取り付け位置,がある,・三脚のクイックシューの取り付け位置が変クイックシューの装着位置が機体の中心から内側にあるため、三脚からカメラを取り外してクイックシューを着けたまま手持ちするとクイックシューの角が手の肉に食い込んで痛いです。
"",機動性,は思います,機動性は抜群だと思います。
"",機動性,は良いですね,しかし、ビデオとは違い、相変わらず、液晶モニターを立ち上げただけで、一瞬で立ち上がる機動性は良いですね。
"",機動性,を考えれば,とは言え、画質に関してはレタッチすれば修正できますし、撮りたいときにさっと撮れる機動性を考えれば、実際はあまり設定を細かく変えることもないので、このレベルで全然問題ないかもしれません。
"",機動性,を考えると,コンパクトさと電池2本の機動性を考えると将来的にFL-50を追加購入しても使い分けていけそうです。
"",機動性,を重視して,また、機動性を重視して、12-60mmとこのレンズのコンビを組む事で、12-300mmまでほぼ連続してカバー出来るので、2台態勢の場合なら画角的にはほとんど全てのシーンをまかなえます。
"",機動性,はよい,○重くはないので機動性はよい。
"",機動性,のある,やはりフォーサーズの良い点にフォーカスして、機動性のある一眼ということが自分が購入にいたって、実際持ち出す際にも感じていることです。
"",機動性,もあり,機動性もあり何より多彩な画角・VR2が私にとって最高の性能です。
"",機動性,があると,イベント、運動会等の目的や開催時間がはっきりした撮影においては、手持ちで機動性があると言う事で最大の評価に値します。
"",機動性,も良いです,夜間や動画の撮影にも優れていて機動性も良いです。
"",機動性,は良いと,私はD80で使っていますが望遠レンズの割には軽く、機動性は良いと思います。
"",機動性,の高い,あまり話題にのぼらないレンズだけどコンパクトで軽くて機動性の高いレンズです
"",機動性,は良いですね,機動性はこれ以上無い位に良いですね。
"",機動性,は高いです,手持ちで扱えるため機動性は高いです。
"",機動性,は最高です,2.8通しのフルサイズ用レンズでは小型軽量で機動性は最高です。
"",機動性,を重視して,一年間使用してお気に入りの一本ですが、機動性を重視して70-200mmISf4に買い替えようか思案中です。
"",機動性,も高く,ちなみに私はまだコツをつかめていません．．．機動性も高く、常に持ち歩いても苦にならないと思います。
"",機動性,がいいので,遊びに行ったり旅行に持ち歩くにも許容できる範囲であり，デジ一よりも機動性がいいので，これからどんどん活躍しそうな感じがします。
"",機動性,があり,ISと300mmの望遠、軽くて機動性があり、ホント重宝してます。
"",機動性,もあり,この点で、機動性もあり、入手して良かったと思います。
"",機動性,はものです,画質の綺麗さもさることながら、小型であることの機動性は素晴らしいものです。
"",機動性,が高いです,詳しい写真の世界は分からないけど、とにかく機動性が非常に高いです。
"",機動性,の高い,重くて出番の少ないEF70-200F2.8LISよりも、軽くて機動性の高いこちらを選んで大正解でした。
"",機動性,も良いし,小さくて機動性も良いし、色収差やフリンジも出にくいので安心して使えますよ。
"",機動性,は文句なし,操作性、機動性は文句なし、特にすばらしいのが画質です開放から使えLズームとはあきらかに次元がちがいます。
"",機動性,がいい,あれこれ余計なことを考えずにサッとこのカメラを持ち出せる機動性がいい。
"",作り,もいいし,非常に作りもいいし、安いからレンズにお金をかけられるし...
"",作り,はいいです,カメラ本体の作りは、手持ちしたときのグリップ感がとてもいいです。
"",作り,は良いです,ボタン周りはチャチですが他部位の作りは良いです．
"",作り,のよい,今となっては起動も書き込みも遅く、液晶サイズも小さいが、作りのよい光学ファインダーを使い、フィルムカメラと思って使えば不満はありません。
"",作り,にはあります,Ai50mmF1.4Sと比較してしまうと安っぽさやガタがあるなど、作りには不満があります。
"",作り,は思います,作りは廉価版ながらスペックから想像する以上に写りは良好であり、このレンズの3万円という中古価格はバーゲンプライスともいえると思います。
"",作り,も思います,レンズ外装の作りも、DA18-55mmと比べると少し安っぽいように思います。
"",作り,はしますが,作りはチープな感じはしますが、写りは凄いと思います!!!
"",作り,は思います,細かい作りは800ISの方が良かったものの、質感とともに良好と思います。
"",作り,はしますが,作りはチープな感じはしますが、写りは凄いと思います!!!
"",作り,で満足しています,初一眼で、何かと比較したわけではありませんが、とてもしっかりとした作りで、大変満足しています。
"",作り,が良い,①ボディーの作りが良い。
"",作り,は感じです,全体にF10よりはのっぺりがなくなり、反対に高感度時のノイジーさがある感じですが、写真の作りは良い感じです。
"",3．ホールド感,が良い,3．ホールド感が良い。
"",3．ホールド感,が良い,3．ホールド感が最高に良い
"",D80,が高い,コンデジは「FinePixF10」を持っていつつも、やはり一眼が欲しくて、D80やEOSXと比較して、D80が少し値段高いこと、と、その時に現物を見れなかったこと(これも運?)
"",D80,をして,D80をセカンド機にしてD300を購入しました。
"",D80,がいいと,ストロボも内蔵されてないので当然外付けですし・・・チョイ撮りにはD40かD80がいいと思います。
"",D80,は良く,D80は操作感とレスポンスがとても良く、シャッターを切るのが楽しいです。
"",D80,はない,D200も持っていますが、一回り小さい、D200はハイライト飛びを防止するためか極端なアンダー露出を示すことがありますが、D80はそれがない、なんと言っても安い、この三点でD80をお勧めします。
"",D80,は思います,後発のK10Dに後ろ髪を引かれる思いもありましたが、撮影する度に期待に応えてくれたD80は負けず劣らず良いカメラだと思います。
"",D80,が良い,ベストショット同士の画質比較ではK10Dが上かもしれませんが、平均的にはD80が良い(好み)です。
"",D80,はありません,D80は、最新のカメラみたいにライブビューやゴミ取り機能、本体内手振れ補正もありません。
"",D80,がいいと,防塵や連射に拘らないのであれば、D200よりD80がいいと思います。
"",電池持ち,もよく,電池持ちもよく、液晶もキレイ、操作も簡単とファミリーユースには最適な機種かと。
"",電池持ち,も抜群です,勿論撮影時の電池持ちも抜群です。
"",電池持ち,が良くなりました,凄く電池持ちが良くなりました。
"",電池持ち,も良いです,電池持ちも素晴らしく良いです。
"",電池持ち,が良いので,今となっては、全体的にソコソコ感は拭えませんが、電池持ちが凄く良いので、気に入って大切に使っています。
"",電池持ち,も良い,パナソニックFX01などはまったく光らないが問題無いし電池持ちも良い。
"",電池持ち,はありません,他の方と同様で電池持ちは良くありません。
"",電池持ち,が良いです,電池持ちが、良いです。
"",電池持ち,は良い,キャノンと比べ、F40fdの電池持ちはとっても良い。
"",電池持ち,がよく,初めは、xDカードがネックになっておりましたが、映りも良く、電池持ちがよく、昔もっていたcoolpix5900よりも液晶が大きく使いやすかったです。
"",ライン,があると,レイアウトを確認する際に格子のラインがあると非常に助かるので是非オートのモードでも格子のラインが表示できるようにしてほしいです・・・。
"",ライン,は感じます,デザイン赤のラインはやっぱり良いですね，撮影場所で持っている方を見ると何故か連帯感を感じます
"",マッチング,はいい,本体よりも高級なのですが、D50とのマッチングはいい感じでかなりの高級カメラな雰囲気を出してくれます。
"",マッチング,は良く,5Dとのマッチングはとても良く、見た目操作感、重量とてもしっくり来るレンズです。
"",マッチング,も良いです,5Dとのマッチングもなかなか良いです。
"",マッチング,がよく,ただしCANONレンズ軍の中では重量はそれほどでもなく5Dの大きさに対してはマッチングがよく、個人的にも丁度よい大きさ、デザイン、重量もGOOD。
"",マッチング,が良い,・重厚感のある外装の仕上がりで、ボディとのデザインのマッチングが良い
"",製品,と思います,DVDプレーヤで通常テレビで見る限り十分な画質なので、操作性を向上させれば、良い製品と思います。
"",製品,もありますが,液晶ディスプレイが付いた製品もありますが、多くのデータを保存できるだけ、というのが特徴で、価格にも反映されてると思います。
"",製品,のよい,この製品のよい点は手振れ防止機能です、手振れ、被写体ぶれの両方に強いです。
"",製品,はありません,その点において、駆動メカの少ないこの製品はとても小さくてバッテリーの持ちは問題ありません。
"",製品,は思います,オリンパスさんの製品は、全体的に見やすい作りになっているものの、他メーカーさんと比較し安価であるためお買い得かと思います。
"",製品,と思います,総合的には、不満はあるものの価格を考えれば良い製品と思います。
"",製品,は高く,ニコンの製品は質感が高く、持っていて満足できるものが多いです。
"",製品,にありますが,高感度については、FujiFilmの製品に一日の長がありますが、まあ、Lサイズ印刷限定ならISO800くらいもOKだと私は思います。
"",製品,はないと,メーカは製品は問題ないと言うが・・・・
"",製品,が良い,(Ai-Sは総じて最新コーティングの製品が良い性能を持っています。同じレンズで新旧比較して撮り比べるとよく分かります。)
"",製品,になります,この部分が安定すれば、非常に満足度の高い製品になります。
"",製品,と思います,デジタル一眼レフが欲しくて色々悩み30Dにしました値段を考えると良く出来た製品と思います。
"",製品,がある,他社からもハイエンドコンデジは発売されているが，中にはコンデジとデジ一の中間のような，ネオ一眼というか，レンズの交換はできないけれど外観はデジ一と同じような製品がある．
"",製品,と思います,サイズといい、画質いい、使い勝手もよく非常によい製品と思います。
"",製品,は良いと,キヤノンの製品はAWBは良いと思います。
"",製品,もありますが,他社には撮影、再生を一つのボタンで切り替える製品もありますが、こちらの方が操作性は優れていると思います。
"",造り,にありません,このクラスとしては珍しくグリップに軟質樹脂を貼るなど、造りに手抜き感はありません。
"",造り,はしますが,確かに造りは少し安っぽい感じはしますが、アウトドアで活躍するマクロレンズの性格から考えて、少しでも重量の軽いことは重要です。
"",造り,の良い,同じ中国製造のデジカメでも、もっと造りの良い物は沢山ありますよ。
"",造り,が良い,加えて、非常に造りが良い純正本皮ソフトケース、様々な58mmフィルターが装着でき、ホールド感が増すコンバージョンレンズアダプターの購入もお勧めです。
"",造り,にありません,・仕方ないことですが、造りに高級感はありません。
"",造り,といい,見た目といい、造りといい、満足です。
"",造り,も良い,フルタイムマニュアルフォーカスでない事と、USMでない事を除けば造りも良いレンズだと思います。
"",汎用性,が高いと,MPEG-4のほうが、最新のH.264に比べ、ウィンドウズメディアプレーヤーでそのまま再生できるなど汎用性が高いと思います。
"",汎用性,があると,SDぐらい汎用性があるといいのですが。
"",汎用性,も良い,・それと、蛇足ですが、先般スリランカに550UZを持参し500枚ほど撮影して帰ってきましたが、電池の持ちの良さを実感、単三電池の汎用性も良いものだと感じました
"",汎用性,が高く,なにより便利で汎用性が高く、シャッターチャンスに強いレンズです。
"",汎用性,の高い,町歩き外撮りから屋内撮りまで価格も手ごろで寄っても離れても汎用性の高い使い勝手の良いレンズだと思います。
"",汎用性,は高いと,テレ端では、17mmの広角レンズとしても使え、汎用性は高いと思われます。
"",汎用性,が高いです,・ニコンではAF50mmF1.8が一番安い短焦点ですが___室内では狭いのでこちらの方が汎用性が高いです。
"",汎用性,があり,高度な使い方を考えずに気楽にメモ代わりに使うにはピッタリでコンパクトデジカメより汎用性があり旅先での案内表示や地図を記録するの重宝している。
"",汎用性,の高い,後継機種として、GRDかGX100で迷ったのですが仕事で使いこともあり、より汎用性の高い(といってもやはり癖はありますが)GX100を選択。
"",汎用性,が良い,1．画角明るさなど17ミリから40ミリというレンジの広さは記念写真からインテリアの写真まで汎用性が高く良い設定です。
"",汎用性,も高く,色乗り、携帯性、汎用性も高く、素早いAFに、テレ端で1/10も可能なISと、10万にしては、逆に良く出来ていると思います。
"",汎用性,が高い,万が一電池切れに逢っても汎用性が高い単三電池駆動で安心です。
"",汎用性,が高いです,実際には風の影響などで被写体がビミョーに動いているケースは多々あると思うので、感度アップで被写体ブレを防ぐのは極めて汎用性が高いです。
