result,評価項目,評価表現,評判情報
"",重量,はあります,EF70-200mmF2.8LISUSMと比べて約半分の重量は、大きなメリットがあります。
"",重量,がなりますが,バッテリーグリップを付けると重量が中級機なみになりますが、持ち歩きで軽くしたい場合は外せば良いので非常に柔軟性があります。
"",重量,も比べると,重量もIXYDIGITAL50に比べると圧倒的に重くなりましたが、手ぶれの事を考えるとこれくらいの重さが必要なのかも知れません。
"",重量,があります,ただやや厚く重量がそこそこあります。
"",重量,はありますが,携帯性で悩みましたが、デジガンのサブなのでこれからの季節重宝しそうですIXYとは違い重量はありますが、とにかく綺麗に撮れます。
"",重量,もあります,ポケットには大きすぎますし、重量もあります。
"",重量,を考えると,正直一眼とも悩みましたが、望遠やマクロのレンズを買うことや、重量を考えるとやっぱりこれになりました。
"",重量,がある,薄いのに思った以上に重量があるため、始めはホールド感が悪く感じられましたが、ストラップの調整と使用の慣れで解消されました。
"",重量,がある,欠点とまで言えないのですがある程度重量があるうえ、三脚の取付位置が端のほうなので、小さな三脚は不向きです。
"",一眼,は良いと,デジタル一眼は画質が良いと言われますが、高価なレンズを使えば・・・という条件付きです。
"",一眼,が良いと,キャノンのデジ一を持っていますがやはり画質の質が違うので、「望遠」はやはりデジタル一眼が良いと思いました。
"",一眼,に満足しています,今、自分の手足になって初めてのオリンパスのデジ一眼に満足しています。
"",一眼,はないので,操作性については、デジ一眼はOLYMPUSしかつかっったことないのであまり、コメントできませんが・・・
"",一眼,はないです,現在、これ以上の液晶が搭載されている一眼はないです。
"",一眼,をしました,約10年ぶりにNIKONの一眼を手にしました。
"",一眼,はできます,デジ一眼はツナギで購入したD50(D70は購入意欲無し)からの乗換え派ですが操作性などは殆ど変わらないので、D200固有の機能以外は取説無しでも使いこなすことができます。
"",一眼,はものです,はやりのデジ一眼は使ったことのないコンパクトデジカメ一筋なものです。
"",一眼,はものです,勿論その頃デジタル一眼は業務用で300万円もしたものです
"",一眼,を含め,一眼を含めデジカメはこれで8台目ですが、久々に撮影意欲の掻き立てられるカメラに出会った気がします。
"",一眼,を含め,デジ一眼を含め十数台のデジカメが有りますが、お気に入りの一台になりそうです。
"",一眼,もなく,2台目のデジ一眼も、同社の機種に間違いなく、する事でしょう。
"",一眼,は思います,ペンタックス一眼はMFが辛くないファインダーと思います。
"",一眼,はいい,やっぱり一眼はいい写真が撮れるね〜って、友達に言わせたい初心者の方(私のことです)に強くお勧めします。
"",一眼,があり,フィルム一眼がニコンでありコンデジもニコンだったので当初はD40に決定していたのですが、D40はデフォルトでは明るい感じの写真になる様だったので自分の好みではありませんでした。
"",一眼,で満足しています,実用的に、非常に良くまとまったフルサイズのデジ一眼で、大変満足しています。
"",一眼,をしましたが,とにかくスゴイカメラ、花火からポートレートまで使えるカメラ、EOS1D系の中に肩を並べて入って行ける唯一のカメラ久しぶりフィルム一眼を手にしましたが、このカメラは素晴らしいです。
"",一眼,を持つ,初めて一眼を持つ人が、カメラを楽しいと思える機種だと思います。
"",一眼,はありません,他機種のデジ一眼は使用したことはありません。
"",一眼,はいい,やっぱり一眼はいい写真が撮れるね〜って、友達に言わせたい初心者の方(私のことです)に強くお勧めします。
"",ボタン類,を含め,防水のためかボタン類を含め、全体的にしっかり作ってある気がします。
"",ボタン類,があって,ボタン類がバラバラあって持ちどころがない。
"",ボタン類,がよく,意外な使い方として、日焼けが気になる女性は手袋をしていても、小型軽量のカメラよりボタン類が扱いやすく操作性がよく、子供の運動会などの撮影に重宝しています。
"",ボタン類,も良いと,操作性については迷うことも少なく、ボタン類もシンプルで良いと思います。
"",ノイズ処理,がいいので,高画素化により画質が悪くなるのではと懸念しましたが、ノイズ処理がいいので満足しています。
"",ノイズ処理,もよく,とくに顔認識の反応やノイズ処理もよく、予想した以上の出来です。
"",スタイル,が良いです,何と言ってもコンパクトなスタイルが良いです。
"",スタイル,がいい,コンパクト、画面が大きく綺麗、スタイルがいい室内は一眼レフで撮れるので、持ち歩き用として購入しましたが、画質もそこそこ良くて、室内でも思っていたよりはきれいに撮影できました。
"",スタイル,はありますが,スタイルは多少好みの問題はありますが写真などで見るよりは現物の方がカッコ良かったです。
"",スタイル,も気に入っています,スタイルも男性的でとても気に入っています。
"",コンデジ,と思います,3．細かいところに安っぽさがみられる以上ですが、値段を考えると良くできたコンデジと思います。
"",コンデジ,の良い,コンデジにはコンデジの良い所がありますがこの機種は画質が気に入らないので論外です。
"",コンデジ,が劣る,また、コンデジがデジイチに最も劣る点である、シャッターチャンスへの弱さです。
"",コンデジ,は良くなっています,最近のコンデジは機能性はもう文句のつけようがない程良くなっています。
"",コンデジ,にない,小型で高機能であることと、最近のコンデジにないシンプルな印象と違って、なんといってもカメラらしいさが強く出ているので気に入っていました。
"",コンデジ,は思います,いろんなメーカーのコンデジを数十機種使ってきましたが、ニコンのコンデジは不自然さが見られず好ましく思います。
"",コンデジ,で思います,コンデジで、1台でこれだけユーティリティーに優れたカメラは他にないと思います。
"",コンデジ,は十分だと,GRDはさまざまな本が出てもてはやされていますが、私はできた写真がすべてだと思う主義でコンデジはツールで十分だと思っています。
"",コンデジ,があります,ところで広角好きの私の手元には、4台の広角系のコンデジがあります。
"",コンデジ,は十分,コンデジはこの子がいれば十分。
"",コンデジ,にある,メーカーへの要望は、あえて個人的使用からするとネオ1眼やコンデジにある、撮影後のボイスメモがあると後で整理する時に便利だと思います。
"",コンデジ,は良いと,色々なコンデジを使ったが、やはりコンデジは気軽に持ち歩ける物が良いと思う。
"",コンデジ,をして,携帯性はコンデジを基準にして考えましたので「3」ですが、私のようにカメラバッグでの持ち運びを前提にしている場合には全く問題になりません．
"",コンデジ,は思います,今の高画素、小型化傾向を考えるとこれを超えるコンデジはなかなか出にくいように思います。
"",コンデジ,と思います,家庭用に携帯するのであれば理想的なコンデジと思います。
"",コンデジ,はあると,直前がSONYのS85でしたので、当初はNIKONのP5000と迷いましたが、コンデジは携帯性に最も利点があると信じ、小さいサイズのものを選択しました。
"",コンデジ,と思います,総合的に良くバランスのとれたコンデジと思います。
"",辺,は感じます,F30でこの二つの機能の素晴らしさを実感してしまったためか、この辺は物足りなさを感じます。
"",辺,は満足です,カメラの大きさも普段持ち歩くには丁度良い大きさなのでその辺は満足です。
"",辺,は思います,この辺は特に個人の好みが分かれるところだと思います。
"",辺,はしました,メニューも選びやすいし、この辺はさすが松下という感じがしました。
"",辺,はありません,描写が気に入らなかったら手動で切り替えなくてはいけないのでその辺は他のカメラと変わりはありません。
"",辺,はしますが,デザインは可も無く不可も無くといった感じ画質はマイルドすぎる気がしてレタッチソフトでレベル補正などしないと満足できませんが設定を変えればいいのかもしれないこの辺は好みの問題かも操作性もメニュー設定など癖が無くて良いです液晶は応答性が悪い感じがしますが、大きくて見やすいので良しバッテリーの持ちは良いですね300枚以上撮れます一応予備バッテリーを買いましたが出番は無いかも携帯性も一眼などと比べれば小振りなので良し機能性は文句の付け様が無いですねさすがパナホールド感も良いですね動画は撮ってないのでわかりません他にC5を持っているので使わないかも使ってみて、とても満足しました発売まで待ったかいがありましたこれからもっともっとFZ7で写真を撮って楽しんでいきたいですね
"",辺,はところですが,この辺は4．0の評価をしたいところですが、金属製別売フード(HN-1)が、あまり意味をなさずなので花形フードが欲しいところです。
"",辺,は良いと,この辺はもう少し考えたほうが良いと思いますが、父親がニコンでバッテリーを共用できるということで、購入に踏み切りました。
"",辺,は良いと,操作性、マクロ、レンズ性能、持ちやすさ、この辺はリコー機のほうが良いと思います。
"",辺,は良いと,解放でもピントの合っている部分はシャープで、この辺はA09よりも良いと思います。
"",辺,はものです,この辺は、企業として明確に説明して欲しいものです。
"",感想,は満足しています,使ってみた感想は、ちょうど良いサイズと、手にしっくりくるグリップ、価格以上の画質で非常に満足しています。
"",感想,もありますが,・2007年春発売のサイバーショットから新しいメニューのGUIになり、もっさり遅い感じが気になるとの感想もありますが、HOMEボタンからの辿るメニューはエフェクトが入る分若干遅く感じる程度、MENUボタンからのメニューは凝ったエフェクトもなくサクサク動く感じです。
"",感想,は感じ,解像度について、撮影モード等で比較した感想は、ISO50とISO400との差が、fullHD(1920×1080)とHD(1280×720)との差くらいあるような感じ。
"",感想,はものです,全体的な感想は充分満足できるものです。
"",感想,が良いとは,沢山撮ってみての一番の感想が、画質が良いとは言えないことです。
"",感想,は良好です,ともあれ、とりあえずさわった感想はおおむね良好です。
"",感想,は悪くないと,購入する前にこちらのレビューをみて、画像が悪いのを覚悟で買いましたが、使ってみての感想はそんなに悪くないと思いました!
"",感想,は思います,しばらく使用しての感想はとても、良いレンズだと思います。
"",感想,は大満足です,始めてのデジ一で比較があまりできませんが、半年程使った感想は大満足です。
"",感想,は大満足です,3ヶ月使いましたが、感想は大満足です。
"",感想,は驚きました,使ってみて最初の感想は、その画質のすばらしさに驚きました。
"",感想,になります,SIGMA18-200との組合せで約1ヶ月ほど使っての感想になります。
"",感想,を持っています,描写は、素直という感想を持っています。
"",感想,は良好です,一ヶ月以上旅行などに持ち歩いてみての感想は良好です。
"",感想,は文句なしです,"数ヶ月使用した感想は,はっきり言って文句なしです。"
"",感想,はあると,使ってみた感想はやはりあるとなにかと便利ですね。
"",感想,はものです,評価項目ごとの感想は以下のようなものです。
"",感想,はありますが,使用してみての感想は、カメラのレスポンスもシャキシャキしていて使いやすいですし、豊富なマニュアルモードと金属製のしっかりした外装などから、所有する喜びもありますが、画質の面では、ハニカムSR機とは色合いが若干が違う写りのようです。
"",速度,は良いです,AF精度や速度は良いです。
"",速度,もありません,AFの速度も今のところ不満はありません。
"",速度,が遅い,合焦速度が遅いため、テンポ良く撮影するには向きません。
"",速度,が遅い,そして書き込みの速度が遅い。
"",速度,はありますが,合焦速度は遅めでセンターに合わないこともありますが、コンパクトとしてはおおむね合格水準です。
"",速度,にありません,A/M切り替えは備えていませんが、AFでの合焦制度や速度に不満はありません。
"",速度,は思います,AFの速度はまぁ〜まぁ〜のレベルだと思います。
"",速度,は感じますが,さすがにAFの速度は年代を感じますが、デザイン、質感といい撮影意欲を沸き立たせてくれるカメラです。
"",速度,は十分です,AFの迷いは若干ありますが、速度は十分です。
"",速度,はない,音は高いですが合焦速度は一般的な用途では問題ない差だと思います
"",速度,はなりません,AFの精度や速度は私的にはほぼ気になりません。
"",速度,はありませんが,結構前に購入したのですが、AFの速度は速くありませんが、写りは文句なしです。
"",速度,はありますが,速度はテレ端に行くにしたがって若干もたつく感はありますが、私的にはストレスを感じるほどではありません。
"",速度,のある,速度のあるもの、若干遠方の風景を余計に引きつけたいときに、APS−Cは助かります。
"",速度,も十分です,AF精度はかなり良く、速度も十分です。
"",速度,にはあります,・やはり、AFの速度には少し不満があります。
"",速度,は感じません,EF70-300mmF4-5.6ISUSM(DOではない方)と比較するとAFの速度はそれほど違いを感じません。
"",速度,もありません,EVFの見えも上々、AFの合焦速度、電動ズームの速度も不満はありません。
"",安っぽさ,がよいです,値段の割に安っぽさがほとんどなく質感もよいです。
"",安っぽさ,がなります,ただ確かにSP560辺りと比べるとプラスチックの安っぽさが気にはなります。
"",安っぽさ,は感じません,安っぽいという声も聞きますが、撮れた絵を見れば安っぽさは感じません。
"",安っぽさ,もなく,見た目も質感があって最近のレンズのように安っぽさもなく完成度はかなり高いレンズだとおもってます。
"",安っぽさ,もありません,コストダウンに苦心した点が垣間見えないワケではないですがエントリー機種のような安っぽさもありません。
"",安っぽさ,はありますが,本体表面が樹脂製の為、少し安っぽさはありますが、長く付き合えそうです。
"",安っぽさ,も含めて,見た目の安っぽさも含めて、シンプルゆえに愛着もわきました。
"",安っぽさ,はあります,デザインは安っぽさはあります
"",安っぽさ,はない,操作ボタンなどもかなり洗練されていて、安っぽさはない。
"",今,は満足しています,また___ペンとその収納も付属してますので、今は充分に満足しています。
"",今,はありますが,今はハードディスクやSD・メモリースティックのビデオカメラなどいろいろありますが、パソコンを介さずそのまま保存できるという点からDVD方式も捨てたものではないと思います。
"",今,にして,今にして思うと、HD1000の暗所性能もそれほど良くないような気がします。
"",今,はところです,画質がネックでして、今は富士フイルムのF50fdに乗り換えようとしているところです。
"",今,はありませんが,今は手元にありませんが、F1．8のすごさはどのデジカメにも埋めることはできませんでした。
"",今,はあります,今はEOS5Dにマウントアダプターで着けることがあります。
"",今,はします,D40Xにはいささか大きいかなとも思いましたが、今は左手でしっかり支える癖がついてとてもバランスが取れている気がします。
"",今,は思います,被写体が人物(子供)なので、魚眼(ニッコール10.5mm)より、私には合っていたと今は思います。
"",今,は感じです,最初はちょっと重たいと感じましたが、しばらく使うと完全になじんで、今はD80が頼りないような感じです。
"",今,はしました,これでN純正で35mmF2(単焦点)でAF可能なレンズがあると最高でしたが、今はシグマの30mmF1.4EXDCHSMを購入する事としました。
"",今,は満足しています,将来的にAF-S付きになるかが気になるところですが、今は満足しています。
"",今,は満足しています,確かにかなり高価なカメラで、デジカメにそこまでお金をかけるべきかと悩みましたが、思い切って購入した今は大変満足しています。
"",今,は満足しています,今はいい買い物だと満足しています。
"",今,はないので,ただ、今は普通になってしまった手ぶれ補正という機能がないので、室内で同じ感覚で使うとやはり良くぶれます。
"",今,は思います,ボディだけ購入すればよかったと今は思います。
"",今,はところです,今は、D200を望遠用に、5Dを広角、標準にとして使い分けるようにしてレンズの整理を始めたところです。
"",今,は満足,私見として、古い雛達(スミマセン)は最初に見たものを親と思うだけだ、今は5Dのシャッター音を真の親と感じて満足。
"",今,もあります,シグマの28-300と持ってましたがこちらの方が描写力がいいので今も手元にあります。
"",今,はありません,バッテリーは確かにテープ1本もちませんが、rowaの大容量バッテリーを2個購入したので今は全然問題ありません。
"",今,はバッチリです,今はいつでもどこに行くにも連れて行って、チャンスがあればシャッターを切っていますので、携帯性もバッチリです。
"",今,はところです,でも、まだ15，000ショットほどしか撮影していない素人で、20Dの機能も満足に使い切れていないと思うようになり、今はチョット冷静に20Dを見つめ直しているところです。
"",今,はいいと,今はF40に愛着も出てきてデザインもいいと思えるようになりました。
"",今,は満足しています,今は大変満足しています。
"",ボディバランス,が良いので,当然重いんですが、ボディバランスが良いので大きめのレンズをつけても余り苦になりません。
"",ボディバランス,がよい,後は、人の何気ない瞬間を撮るときにも、携帯性は、ちょっと想いかなという感じもありましたが、ボディバランスがよいせいも有り、点数は4にしました。
"",マクロ性能,が良いので,あとはマクロ性能がとても良いので、これ一台で一通りの撮影はこなせますね。
"",マクロ性能,がよい,特に望遠側でのマクロ性能がよい。
"",VR,を含め,手に入り、個人的事情を入れて、少しはケナシてやろうと思いましたが、VRを含め、心配されていた周辺減光もテストしてみると、「自分の許容範囲」だったので、仕方なく「5」です
"",VR,をする,若干引き気味にフレーミングするか、VRをオフにする必要があります。
"",VR,はあると,またVRはアベイラブル・ライト下や望遠域の手持ち撮影において絶大な効果があると思います。
"",VR,はいいですね,VRはいいですね。
"",VR,も相まって,F2.8開放から使え、またアクティブモード付きのVRも相まって、手持ちで使えるので色んなシーンで使える。
"",VR,にない,VRは24−120mmと2本目になりますがVR2になってからは今までのVRにないモード(アクティブ)が追加されて貧乏揺すりような細かな激しい振動に対応してくれているのはありがたいです。
"",VR,はなりますが,VRは24−120mmと2本目になりますがVR2になってからは今までのVRにないモード(アクティブ)が追加されて貧乏揺すりような細かな激しい振動に対応してくれているのはありがたいです。
"",VR,をした,フラッシュ無しの状態でシャッター速度をかなり遅くしてみましたが、VRをONにした状態とOFFにした状態で比べると、格段の違いです。
"",VR,も良いです,VRも良いです。
"",VR,も良いです,VRもなかなか良いです。
"",D3,をする,いつかはD3を手にする時がくるかも知れませんが、キヤノンにも持つ喜びを感じさせるカメラを開発して欲しいと願います。
"",D3,にして,確かに50万円もする高級機種で、購入には少し勇気がいると思いますが、趣味で多くのメーカーのデジタル一眼レフを持ち使用する友人が言っていたとおり、D3にして間違いなかったと思います。
"",D3,をして,D3を発売日に手にして半年が経とうとし撮影枚数も3万5千を超えました。
"",D3,は最高です,FXフォーマットによるボケ、適度な画素数による広いダイナミックレンジなど期待通り(いや、期待以上!)な事に加えて、余裕の画素ピッチからくる高感度画質の良さも備えたD3は最高です。
"",D3,は思います,D3はそんな可能性を持ったカメラだと思います。
"",D3,は思います,D3は機械としての完成度が高く、シャッターのフィーリングやAFの精度、ボタンの配置など他のものとは一線を画していると思います。
"",D3,は最高です,なかでも、D3は、Nikon史上最高です。
"",D3,はあり,1DsMark3とD3は両機魅力があり、使う性格・性質が違いますが、結構いい勝負だと感じてます。
"",D3,も良いと,・見た目の良さ、質感___D2Xシリーズも良かったが、D3もカッコ良いと思う。
"",D3,があるので,USB2.0とHDMIがないのが気になったが、D3があるので___画像的には満足できた。
"",重くもな,もなく,使用感は重くもなく、持ちにくくもなく、操作性もなかなかだと思います。
"",重くもな,も良い,ズーム操作も軽くも重くもなく良い感じです。
"",重くもな,もいいです,重さは、それほど重くもなく個人的には丁度いいです。
"",重くもな,もいい,軽くもなく重くもなくちょうどいい。
"",仕上がり,もなく,でも操作性も画質の仕上がりもそつがなく、バッテリーもカタログどおりの持ちで不満はありません。
"",仕上がり,で満足しています,全体的にみて、長年蓄積してきたSDザクティの集大成という感じがヒシヒシと伝わってくる仕上がりで、大変満足しています。
"",仕上がり,になります,18倍ズームもいけてるし、スーパーマクロも素晴らしい仕上がりになります。
"",仕上がり,はものだと,しかし、グリーンの発色はとても奇麗だと思いますし、ネガカラープリント的な仕上がりは、それはそれでいいものだと思います。
"",仕上がり,になる,発色は機種にもよるが安定感のある仕上がりになる。
"",仕上がり,は良いです,価格帯からすると機能性はダントツです(この機種の各機能は他機種ではワンランク上のモデル並です)手ぶれ補正や顔ナビは良く効き、仕上がりはかなり良いです。
"",仕上がり,になります,露出は適正レベルですが、カメラの初期設定で撮影すると、中間調が明るく、のっぺりとした印象の仕上がりになります。
"",仕上がり,も良く,仕上がりも非常に良く、問題ないと思います。
"",仕上がり,で大満足です,とてもきれいな仕上がりで大満足です。
"",仕上がり,はなる,露出を調節し、設定を工夫すれば全般的な仕上がりは十分ZOOMレンズとして満足できる綺麗な仕上がりとなる。
"",仕上がり,と思います,操作、デザインはCANONユーザーには安心出来る仕上がりと思います。
"",仕上がり,を重視する,私は仕上がりを重視する人であれば、現在はキャノン以外はありえないと思います。
"",仕上がり,で満足しています,主に室内で愛猫を撮影しており、L版プリントもキレイな仕上がりで満足しています。
"",仕上がり,は気に入っています,それでも画像の仕上がりはホントーに気に入っています。
"",仕上がり,になります,RAW展開すればさらにクオリティアップ、おなじカメラから作り出される画とはおもえないほどの仕上がりになります。
"",仕上がり,になります,でもパソコン画面やプリントしてみるとかなり良い仕上がりになります。
"",引っ掛かり,が悪いです,・レンズの開閉をするための手の引っ掛かりが悪いです。
"",引っ掛かり,もなく,大きさ扱いコンパクトで軽く前後面ガラスも小さいので取り扱いも気楽・容易MF時は引っ掛かりもなくスカスカだけどAFレンズなので。
"",引っ掛かり,があります,△___バッテリー交換時に底蓋(プラスチック)の開閉に引っ掛かりがあります。
"",これから,もある,デザインは重要ですから、これからも魅力あるものを作ってください
"",これから,も良い,これからも良い製品を作ってほしいです。
"",これから,は思います,これからは4200を常に鞄に入れてスナップ撮影を楽しもうと思います。
"",これから,も良い,Fから使ってるNikon、これからも良いものを作っていってください。
"",これから,はあると,望遠を使う際にはたぶん、これからはこのレンズが一番出番があると思います!
"",これから,もいい,これからももっともっといい写真が取れるよう頑張ります。
"",これから,は思います,これからは画質重視のときは、この相棒を、そして携帯性重視の場面ではコンパクトを積極的に使って行きたいと思います。
"",これから,は思います,これからは、大切にしていきたいと思います。
"",一眼レフ,の良い,一眼レフの良い点の一つだったピントが合っているかどうかの確認が出来なくなった。
"",一眼レフ,はありますが,いろいろ調べてみると安い初心者向けデジタル一眼レフはありますが、豊富な周辺機器を揃えると軽く十万超えしてしまいます。
"",一眼レフ,になります,E-330ユーザーで2代目の一眼レフになります。
"",一眼レフ,もありますが,もちろんボディの小さな一眼レフもありますが、ついているレンズに左右されると考えています。
"",一眼レフ,はありませんでした,購入当時、貧乏人だった私(今もそうですが)には買える一眼レフはこのD40しかありませんでした。
"",一眼レフ,になります,初めての一眼レフになります。
"",一眼レフ,を持つ,一眼レフを持つこと自体初めてですので画質、バッテリーの持ちなどは無評価といたしました。
"",一眼レフ,はしました,一眼レフはNewF-1を25年、デジはこれまでPowershotG3とR-D1を中心に使ってきて、重要な撮影については銀塩(MF)+スキャン中心でしたが、スキャンするのが大変だったのと、被写体の40%程度である子供が大きくなり、MF置きピンでは歩留まりが非常に悪くなってきたのもあり、このたび長く使うつもりでEOS系AF一眼(+レンズ群)へ一挙に切り替えることにしました。
"",一眼レフ,はありませんが,一眼レフは使用したことがありませんが、本当に良い買い物をしたと思っています。
"",一眼レフ,はありませんでした,一眼レフはオリンパスのOM2、OM4でオートフォーカスは使ったことがありませんでした。
"",一眼レフ,は十分だと,最近の一眼レフはすべてバッテリーの持ちは十分だと思いますので、評価項目になくてもいいと思いました。
"",一眼レフ,にありません,・デザインはデジタル一眼レフに近く悪くありません。
"",一眼レフ,を持つ,銀塩・デジタルの一眼レフを持つ必要や意味が無いユーザ。
"",顔認識,は優秀です,顔認識はフジF31fdより優秀です。
"",顔認識,がこと,手ぶれや顔認識が、ワンタッチであること
"",顔認識,が遅い,ただ残念なのは顔認識が遅い事です。
"",顔認識,は思います,顔認識は、人に家族写真を撮ってもらうのに非常に便利化な機能と思います。
"",顔認識,に優れていると,顔認識に優れていると思います。
"",顔認識,も良好で,「フェイスキャッチテクノロジー」の顔認識も良好でAFも早く正確、人物撮影なら9人まで同時に検出される顔優先モードの機能は優秀です。
"",顔認識,はあり,顔認識は十分に実用的なスピードがあり、露出も合わせてくれるために失敗の少ない軽快なスナップが可能です。
"",顔認識,はいいですね,もちろん、顔認識はあればあった方がいいですね。
"",顔認識,が比べると,顔認識が最新機種に比べるとあまり機能しない点などです。
"",顔認識,も良く,噂どおり室内の人物ストロボ撮影は秀逸で顔認識も反応が良く、最高のスナップカメラ。
"",顔認識,は今ひとつですが,顔認識は今ひとつですがないよりはあってよかったかなと．
"",商品,になる,その際ユーザーを牽引する商品になることは間違いないでしょう。
"",商品,がいい,いろいろな評価がありますが、私的には「画質などあまり差がわからないけどハイビジョンがいい、でも安くて無難な商品がいい初心者の方」にもおすすめかと
"",商品,は満足しています,商品は満足しています
"",商品,で満足しています,昨日、購入しいろいろ試し撮りを一日中していましたが全体的には非常にバランスの取れた商品で満足しています。
"",商品,の良い,コンパクトで操作性が良いのがこの商品の良いところ。
"",商品,と思います,まったくの初心者からややカメラ好きのレベルの方まで幅広くお薦めできる商品と思います。
"",露出補正,をする,「フラッシュ発光禁止」にしても電源を切ると再び自動発光に戻ったり、露出補正をする時にボタンでメニューを呼び出してから+−するなど、一眼レフに慣れているとかなり煩わしく感じる部分があります。
"",露出補正,はできます,露出補正はできます。
"",露出補正,をする,ダイアルで露出補正をする時は手が割りと大きい自分は指がつりそうになりました。
"",露出補正,をして,撮ってすぐ結果が分かるので、露出補正をしてもう一枚といったことが、気軽にできます。
"",露出補正,をして,R1の時のように、花の色を本来の色に近づける為に何度も露出補正をして取り直す必要がなくなった。
"",露出補正,もありません,(ただしDAレンズを使えば各種モードを使えて露出補正も殆ど必要がありません。
"",露出補正,で満足しています,留7Digitalを愛用していますが、被写体によっては多少黄色がかる画質とアンダー目の露出(なれれば露出補正で対処可)以外はとても奥行き感、透明感のある画質に満足しています。
"",露出補正,があるので,Blackを使っていますが，露出補正があるので，ポジ撮影でも思い通りの結果が得られます。
"",露出補正,は悪いです,露出補正は、はっきり言って使い勝手が悪いです。
"",露出補正,はいいと,それからAUTOやNモードなどでも露出補正は出来た方がいいと思います。
"",安心感,はすばらしい,この安心感はすばらしい。
"",安心感,があります,まだまだ安心だと思って使うのは安心感があります。
"",安心感,があります,しっかりホールドできるか留100は丸っこい感じで、抜けそうなときがありましたが、留700はすこし引っかかりができて安心感があります。
"",安心感,があります,フィルムの愛機・留9にも似て堅牢性が高く、グリップを握ったときの安心感があります。
"",安心感,があります,世界中ですぐ手に入る安心感がありますものね。
"",安心感,があります,上を見れば切がありませんが、ハードディスクは画質もトラブルも無く安心感があります。
"",安心感,もよい,手振れ写真にならない安心感もよい。
"",安心感,がある,あまりハードに使ってませんが・・・手ぶれ補正については、安心感があるためか、かえって油断して撮ってボケて写ってしまう事が、以前のデジカメよりも多い気がします
"",安心感,のある,背面液晶の高精細さと、安心感のある手振れ補正。
"",安心感,があります,しかもHDD記録やDVD記録のようなクリティカルなメカ部分がないので安心感があります。
"",安心感,が高いです,防塵防滴構造も安心感が高いです。
"",安心感,があります,また、ストラップの取り付け金具の位置もOM-2等と同じで、人差し指と中指の間にストラップを挟める感じになり安心感があります。
"",安心感,があります,発売されて約3年も経つので、機能としては、多少の不満はあるものの、使っていて安心感があります。
"",安心感,を持った,但し、テレ端側が54mmまで伸びている、またこのテレ端側でのボケ味はセットレンズでは味わえない、逆光に強い、最短撮影距離=22cmという準マクロとして使用できる点、そして防塵防滴仕様ということで、どんな状況でもこれさえあればという高い安心感を持った万能レンズだと思います。
"",安心感,があり,あと、防塵防滴なので常用レンズとして安心感があり存在価値を非常に高めています。
"",安心感,がある,グレー部分がゴム素材なので乾燥肌でも滑りにくいし、安心感がある。
"",安心感,があります,手ブレ補正はやはり、あるという安心感があります。
"",安心感,はある,但し、白とびはE-510より少な目でAWBもブレが少なく撮っていて安心感はある。
"",安心感,のある,純正ならではの安心感のある絵作りでボケも綺麗に出るし操作性が良い。
"",安心感,はあります,携帯性についてこのくらいの重さがあった方が手に持ったときに「頑丈そうだな」という安心感はあります。
"",安心感,を考えれば,評価において敢えて携帯性を4としましたが、D70との比較の重さで、マグネシウムボディーによる安心感を考えれば、当然の重量アップと評価できます。
"",安心感,があります,特にいらないと思っていたゴミ取りもあると安心感があります。
"",安心感,がある,使用していて安心感があるカメラです。
"",安心感,があります,ズームロックもついて安心感があります。
"",安心感,がある,カメラらしいデザインで安心感がある。
"",安心感,があります,外装が金属で安心感があります。
"",安心感,があります,「カメラを持っている」という安心感があります。
"",安心感,がある,VR18−200mmとのバランスも良く程好い重さが安心感がある。
"",安心感,があります,その特性を理解していれば、開放から全域で使える「間違いない」という安心感があります。
"",安心感,があります,VR18-200mmをつけると頭でっかちですが，高感度の強さと，手ブレ補正機能の恩恵で，暗い室内撮影では強い安心感があります。
"",安心感,もあり,VR竇。搭載の安心感もあり、撮影に集中できますし、70-200mmと比較し軽量・コンパクトなところが気に入っています。
"",安心感,があります,みたいなこともたまに聞きますがとくに性能に問題ないし、むしろカメラの老舗という点で安心感があります。
"",安心感,があり,他の同じような大きさのデジカメがたくさんありますが、親指部分にあたる材質とツブツブがなんともすべらず安心感があり、一発で気に入りました。
"",安心感,もあります,キャッシュバックキャンペーンにつられて購入しました写りはよいし、純正品という安心感もあります。
"",安心感,のある,ですが、K10Dならば、100%デジタルに移行しても安心感のあるカメラだと感じています。
"",安心感,が得られます,6．機械としての使用感防塵、防滴などが施されている事が電池の交換時に実感として感じ取れたりと、何とも言えない安心感が得られます。
"",安心感,があります,また、防塵防滴というのもとても安心感があります。
"",安心感,のある,大きく重いため、気軽にスナップという使い方にはあまり向かないのかもしれませんが、これ1本でどんな撮影でもなんとかしてくれるという安心感のある単焦点レンズです。
"",安心感,があります,癖が無く、カリカリ過ぎず、立体感を感じる解像感は安心感があります。
"",安心感,があり,とにかく、安心感があり、いろいろな意味で破綻の無いレンズと言えるでしょう。
"",安心感,があります,うまく、指にひっかかりますし、縦グリップに関しても、D3と比べたら、安心感がかなりあります。
"",安心感,もある,バッテリーのもちも十分であり、安心感もある。
"",安心感,があります,フラッグシップらしい、信頼感と安心感があります。
"",安心感,があります,F2.8対応のクロスセンサーが19点もあり、AFも安心感があります。
"",安心感,があって,安心感があって期待を裏切らないレンズでお気に入りです。
